mpg,stk,year,spawn_tot,spawn_nat,rec3,rec4,rec5,rec6,rec,harvest,recspn,recspn3,recspn4,recspn5
Upper Salmon,Lemhi River,1990,160,160,0.46,6.86,5,0,12.32,0.12,0.077,0.002875,0.042875,0.03125
Upper Salmon,Lemhi River,1991,110,110,0.14,4.9,29,0,34.04,0.1,0.309454545,0.001272727,0.044545455,0.263636364
Upper Salmon,Lemhi River,1992,30,30,0.1,28.42,50,0,78.52,0.08,2.617333333,0.003333333,0.947333333,1.666666667
Upper Salmon,Lemhi River,1993,46,46,0.58,49,42,0,91.58,0.07,1.990869565,0.012608696,1.065217391,0.913043478
Upper Salmon,Lemhi River,1994,14,14,1,41.16,35,0,77.16,0.1,5.511428571,0.071428571,2.94,2.5
Upper Salmon,Lemhi River,1995,10,10,0.84,34.3,86,0,121.14,0.05,12.114,0.084,3.43,8.6
Upper Salmon,Lemhi River,1996,58,58,0.7,84.28,43.188,2.072,130.24,0.05,2.245517241,0.012068966,1.453103448,0.74462069
Upper Salmon,Lemhi River,1997,100,100,1.72,649.236,140.6,1.612,793.168,0.07,7.93168,0.0172,6.49236,1.406
Upper Salmon,Lemhi River,1998,84,84,16.284,138.528,88.908,0.476,244.196,0.06,2.907095238,0.193857143,1.649142857,1.058428571
Upper Salmon,Lemhi River,1999,70,70,14.8,29.636,19.38,1.824,65.64,0.04,0.937714286,0.211428571,0.423371429,0.276857143
Upper Salmon,Lemhi River,2000,172,172,3.844,45.696,35.52,0,85.06,0.06,0.494534884,0.022348837,0.265674419,0.206511628
Upper Salmon,Lemhi River,2001,708,708,2.448,55.968,18.678,1.564,78.658,0.15,0.11109887,0.003457627,0.079050847,0.026381356
Upper Salmon,Lemhi River,2002,296,296,2.688,46.2,40.528,0.198,89.614,0.13,0.30275,0.009081081,0.156081081,0.136918919
Upper Salmon,Lemhi River,2003,124,124,1.188,21.284,20.064,0.85,43.386,0.09,0.349887097,0.009580645,0.171645161,0.161806452
Upper Salmon,Lemhi River,2004,68,68,4.624,41.58,42.67,0,88.874,0.11,1.306970588,0.068,0.611470588,0.6275
Upper Salmon,Lemhi River,2005,96,96,4.224,109.99,0,6.6,120.814,0.08,1.258479167,0.044,1.145729167,0
Upper Salmon,Lemhi River,2006,66,66,16.66,222,73.92,15.834,328.414,0.08,4.975969697,0.252424242,3.363636364,1.12
Upper Salmon,Lemhi River,2007,68,68,0,249.15,55.332,0,304.482,0.09,4.477676471,0,3.663970588,0.813705882
Upper Salmon,Lemhi River,2008,66,66,0,102.834,9.282,2.67,114.786,0.15,1.739181818,0,1.558090909,0.140636364
Upper Salmon,Lemhi River,2009,170,170,0,135.772,55.536,0,191.308,0.09,1.125341176,0,0.798658824,0.326682353
Upper Salmon,Lemhi River,2010,222,222,36.946,460.842,40.406,0,538.194,0.15,2.424297297,0.166423423,2.075864865,0.182009009
Upper Salmon,Lemhi River,2011,330,330,14.418,398.612,189.44,0,602.47,0.09,1.825666667,0.043690909,1.207915152,0.574060606
Upper Salmon,Lemhi River,2012,174,174,14.982,322.56,28.804,0,366.346,0.11,2.105436782,0.086103448,1.853793103,0.16554023
Upper Salmon,Lemhi River,2013,182,182,0,35.264,0,NA,35.264,0.09,0.193758242,0,0.193758242,0
Upper Salmon,Lemhi River,2014,534,534,11.932,208,NA,NA,219.932,0.12,0.411857678,0.022344569,0.389513109,NA
Upper Salmon,Lemhi River,2015,454,454,0,NA,NA,NA,NA,NA,NA,0,NA,NA
Upper Salmon,Lemhi River,2016,512,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Lemhi River,2017,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Lemhi River,2018,208,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle Fork Salmon,Loon Creek,1957,1090,1090,23.996,128.352,236.376,0,388.724,0.62,0.356627523,0.022014679,0.117754128,0.216858716
Middle Fork Salmon,Loon Creek,1958,495,495,9.408,153.564,393.372,0,556.344,0.75,1.123927273,0.019006061,0.310230303,0.794690909
Middle Fork Salmon,Loon Creek,1959,315,315,11.256,255.558,544.488,0,811.302,0.69,2.575561905,0.035733333,0.811295238,1.728533333
Middle Fork Salmon,Loon Creek,1960,857,857,18.732,353.732,249.9,0,622.364,0.71,0.726212369,0.021857643,0.412756126,0.2915986
Middle Fork Salmon,Loon Creek,1961,336,336,25.928,162.35,73.5,0,261.778,0.58,0.77910119,0.077166667,0.483184524,0.21875
Middle Fork Salmon,Loon Creek,1962,402,402,11.9,47.75,288.96,0,348.61,0.69,0.867189055,0.02960199,0.118781095,0.71880597
Middle Fork Salmon,Loon Creek,1963,669,669,3.5,95.76,157.084,0,256.344,0.71,0.383174888,0.005231689,0.143139013,0.234804185
Middle Fork Salmon,Loon Creek,1964,926,926,35.28,170.232,139.59,0,345.102,0.62,0.372680346,0.038099352,0.183835853,0.15074514
Middle Fork Salmon,Loon Creek,1965,425,425,18.684,130.284,74.47,0,223.438,0.64,0.525736471,0.043962353,0.306550588,0.175223529
Middle Fork Salmon,Loon Creek,1966,125,125,12.126,33.11,110.292,0,155.528,0.49,1.244224,0.097008,0.26488,0.882336
Middle Fork Salmon,Loon Creek,1967,420,420,2.31,77.972,211.584,0,291.866,0.58,0.694919048,0.0055,0.185647619,0.503771429
Middle Fork Salmon,Loon Creek,1968,346,346,13.938,168.96,175.2,0,358.098,0.49,1.034965318,0.040283237,0.488323699,0.506358382
Middle Fork Salmon,Loon Creek,1969,282,282,3.456,23.2,70.32,0,96.976,0.47,0.343886525,0.012255319,0.082269504,0.249361702
Middle Fork Salmon,Loon Creek,1970,110,110,1.6,48.6,68.142,0,118.342,0.49,1.075836364,0.014545455,0.441818182,0.619472727
Middle Fork Salmon,Loon Creek,1971,202,202,1.08,13.53,47.558,0,62.168,0.39,0.307762376,0.005346535,0.066980198,0.235435644
Middle Fork Salmon,Loon Creek,1972,384,384,0.328,28.44,44.997,0,73.765,0.55,0.192096354,0.000854167,0.0740625,0.117179688
Middle Fork Salmon,Loon Creek,1973,200,200,2.923,113.685,67.118,0,183.726,0.61,0.91863,0.014615,0.568425,0.33559
Middle Fork Salmon,Loon Creek,1974,120,120,0.318,6.882,NA,0,NA,0.41,NA,0.00265,0.05735,NA
Middle Fork Salmon,Loon Creek,1975,82,82,0,NA,13.846,0,NA,0,NA,0,NA,0.168853659
Middle Fork Salmon,Loon Creek,1976,79,79,NA,8.28,28.5,0,NA,0.01,NA,NA,0.104810127,0.360759494
Middle Fork Salmon,Loon Creek,1977,159,159,0.851,47.5,35.518,0,83.869,0.36,0.527477987,0.005352201,0.298742138,0.223383648
Middle Fork Salmon,Loon Creek,1978,74,74,0,21.24,10.234,0,31.474,0.18,0.425324324,0,0.287027027,0.138297297
Middle Fork Salmon,Loon Creek,1979,NA,NA,2.183,6.12,6.02,0,14.323,0.04,NA,NA,NA,NA
Middle Fork Salmon,Loon Creek,1980,23,23,0.629,3.6,40.967,0,45.196,0.03,1.965043478,0.027347826,0.156521739,1.781173913
Middle Fork Salmon,Loon Creek,1981,76,76,0.37,30.033,32.542,0,62.945,0.07,0.828223684,0.004868421,0.395171053,0.428184211
Middle Fork Salmon,Loon Creek,1982,59,59,0,18.709,33.217,0,51.926,0.09,0.880101695,0,0.317101695,0.563
Middle Fork Salmon,Loon Creek,1983,17,17,1.696,25.547,20.45,0,47.693,0.09,2.805470588,0.099764706,1.502764706,1.202941176
Middle Fork Salmon,Loon Creek,1984,10,10,0.295,4.525,53.054,0,57.874,0.1,5.7874,0.0295,0.4525,5.3054
Middle Fork Salmon,Loon Creek,1985,71,71,0.025,28.864,NA,0,NA,0.07,NA,0.000352113,0.406535211,NA
Middle Fork Salmon,Loon Creek,1986,53,53,0.082,NA,29.93,0,NA,0.08,NA,0.00154717,NA,0.564716981
Middle Fork Salmon,Loon Creek,1987,59,59,NA,10.332,23.296,0,NA,0.08,NA,NA,0.175118644,0.394847458
Middle Fork Salmon,Loon Creek,1988,25,25,0.738,31.808,67.229,0,99.775,0.14,3.991,0.02952,1.27232,2.68916
Middle Fork Salmon,Loon Creek,1989,82,82,0.896,11.613,1.204,0,13.713,0.1,0.167231707,0.010926829,0.141621951,0.014682927
Middle Fork Salmon,Loon Creek,1990,NA,NA,0.158,0.72,0,0,0.878,0.12,NA,NA,NA,NA
Middle Fork Salmon,Loon Creek,1991,41,41,0.074,0,0.618,0,0.692,0.1,0.016878049,0.001804878,0,0.015073171
Middle Fork Salmon,Loon Creek,1992,56,56,0,1.312,25.928,6.741,33.981,0.08,0.606803571,0,0.023428571,0.463
Middle Fork Salmon,Loon Creek,1993,79,79,0.07,27.328,96.086,1.155,124.639,0.07,1.577708861,0.000886076,0.345924051,1.216278481
Middle Fork Salmon,Loon Creek,1994,2,2,2.744,4.173,2.31,0,9.227,0.1,4.6135,1.372,2.0865,1.155
Middle Fork Salmon,Loon Creek,1995,0,0,0,9.81,4.075,3.27,17.155,0.05,NA,NA,NA,NA
Middle Fork Salmon,Loon Creek,1996,2,2,1.725,19.175,54.936,5.918,81.754,0.05,40.877,0.8625,9.5875,27.468
Middle Fork Salmon,Loon Creek,1997,56,56,1.75,591.87,285.14,0,878.76,0.07,15.69214286,0.03125,10.56910714,5.091785714
Middle Fork Salmon,Loon Creek,1998,107,107,3.27,243.176,373.38,0.931,620.757,0.06,5.80146729,0.030560748,2.272672897,3.48953271
Middle Fork Salmon,Loon Creek,1999,15,15,3.766,70.07,18.487,1.343,93.666,0.04,6.2444,0.251066667,4.671333333,1.232466667
Middle Fork Salmon,Loon Creek,2000,25,25,46.55,111.587,33.575,0,191.712,0.06,7.66848,1.862,4.46348,1.343
Middle Fork Salmon,Loon Creek,2001,654,654,1.995,41.475,10.815,1.378,55.663,0.15,0.085111621,0.003050459,0.063417431,0.016536697
Middle Fork Salmon,Loon Creek,2002,538,538,2.607,24.185,39.326,1.334,67.452,0.13,0.125375465,0.004845725,0.044953532,0.073096654
Middle Fork Salmon,Loon Creek,2003,490,490,0,10.176,20.516,0,30.692,0.09,0.062636735,0,0.020767347,0.041869388
Middle Fork Salmon,Loon Creek,2004,133,133,2.12,22.494,11.928,0.306,36.848,0.11,0.277052632,0.01593985,0.16912782,0.089684211
Middle Fork Salmon,Loon Creek,2005,79,79,1.656,52.753,8.16,0.798,63.367,0.08,0.802113924,0.020962025,0.667759494,0.103291139
Middle Fork Salmon,Loon Creek,2006,35,35,6.39,41.259,16.112,0.696,64.457,0.08,1.841628571,0.182571429,1.178828571,0.460342857
Middle Fork Salmon,Loon Creek,2007,53,53,1.275,18.202,46.632,0.749,66.858,0.09,1.261471698,0.024056604,0.343433962,0.879849057
Middle Fork Salmon,Loon Creek,2008,46,46,2.888,37.584,36.059,0,76.531,0.15,1.663717391,0.062782609,0.817043478,0.783891304
Middle Fork Salmon,Loon Creek,2009,71,71,2.001,38.092,4.29,0,44.383,0.09,0.625112676,0.028183099,0.536507042,0.060422535
Middle Fork Salmon,Loon Creek,2010,51,51,32.1,47.322,17.751,0.714,97.887,0.15,1.919352941,0.629411765,0.927882353,0.348058824
Middle Fork Salmon,Loon Creek,2011,38,38,14.322,75.078,51.714,0,141.114,0.09,3.713526316,0.376894737,1.975736842,1.360894737
Middle Fork Salmon,Loon Creek,2012,87,87,4.171,48.858,3.72,0,56.749,0.11,0.652287356,0.047942529,0.561586207,0.042758621
Middle Fork Salmon,Loon Creek,2013,107,107,0.714,5.35,1.2,NA,7.264,0.09,0.06788785,0.006672897,0.05,0.011214953
Middle Fork Salmon,Loon Creek,2014,66,66,0.93,28.8,NA,NA,29.73,0.12,0.450454545,0.014090909,0.436363636,NA
Middle Fork Salmon,Loon Creek,2015,97,97,0,NA,NA,NA,NA,NA,NA,0,NA,NA
Middle Fork Salmon,Loon Creek,2016,102,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle Fork Salmon,Loon Creek,2017,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle Fork Salmon,Loon Creek,2018,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,Lostine River,1949,638,638,48.6642,392.16,280.9048,0,721.729,0,1.131236677,0.076276176,0.614670846,0.440289655
Imnaha,Lostine River,1950,510,510,65.36,561.7164,256.7264,0,883.8028,0,1.732946667,0.128156863,1.101404706,0.503385098
Imnaha,Lostine River,1951,NA,NA,89.3788,757.3312,99.042,2.8975,948.6495,0,NA,NA,NA,NA
Imnaha,Lostine River,1952,734,734,154.0592,292.128,319.64,NA,NA,0,NA,0.209889918,0.39799455,0.435476839
Imnaha,Lostine River,1953,817,817,118.83,1085.0375,NA,0,NA,0,NA,0.145446756,1.328075275,NA
Imnaha,Lostine River,1954,932,932,117.2725,NA,113.2668,0,NA,NA,NA,0.125828863,NA,0.121530901
Imnaha,Lostine River,1955,1168,1168,NA,490.8447,64.6602,0,NA,0.651,NA,NA,0.42024375,0.05535976
Imnaha,Lostine River,1956,510,510,52.8885,460.56,38.3284,0,551.7769,0.581,1.08191549,0.103702941,0.903058824,0.075153725
Imnaha,Lostine River,1957,1525,1525,80.7798,204.3713,50.7,0,335.8511,0.496,0.22023023,0.052970361,0.134013967,0.033245902
Imnaha,Lostine River,1958,NA,NA,38.3284,185.9,297.027,0,521.2554,0.63,NA,NA,NA,NA
Imnaha,Lostine River,1959,657,657,101.4,431.973,192.7688,0,726.1418,0.617,1.105238661,0.1543379,0.657493151,0.29340761
Imnaha,Lostine River,1960,606,606,81,902.9509,22.5995,9.4041,1015.9545,0.585,1.676492574,0.133663366,1.490017987,0.037292904
Imnaha,Lostine River,1961,281,281,91.2803,474.1199,252.7497,12.7248,830.8747,0.735,2.956849466,0.324840925,1.687259431,0.899465125
Imnaha,Lostine River,1962,338,338,90.2806,692.8848,405.9404,0,1189.1058,0.438,3.518064497,0.267102367,2.04995503,1.201007101
Imnaha,Lostine River,1963,810,810,205.9614,443.922,377.5443,0,1027.4277,0.576,1.268429259,0.254273333,0.548051852,0.466104074
Imnaha,Lostine River,1964,1187,1187,101.5092,395.5,239.257,0,736.2662,0.521,0.62027481,0.085517439,0.333192923,0.201564448
Imnaha,Lostine River,1965,587,587,17.9557,411.581,118.983,0,548.5197,0.382,0.934445826,0.030588927,0.701160136,0.202696763
Imnaha,Lostine River,1966,1161,1161,19.162,391.017,93.4078,0,503.5868,0.444,0.433752627,0.016504737,0.336793282,0.080454608
Imnaha,Lostine River,1967,964,964,0,336.2367,648,0,984.2367,0.329,1.020992427,0,0.348793257,0.67219917
Imnaha,Lostine River,1968,791,791,93.4078,121.5,577.4522,0,792.36,0.53,1.001719343,0.118088243,0.153603034,0.730028066
Imnaha,Lostine River,1969,670,670,40.5,488.5478,373.5,0,902.5478,0.537,1.347086269,0.060447761,0.729175821,0.557462687
Imnaha,Lostine River,1970,510,510,0,373.5,131.875,0,505.375,0.368,0.990931373,0,0.732352941,0.258578431
Imnaha,Lostine River,1971,523,523,0,79.125,92.9453,0.172,172.2423,0.002,0.329335182,0,0.151290631,0.177715679
Imnaha,Lostine River,1972,810,810,0,407.4887,61.576,0,469.0647,0.215,0.579092222,0,0.503072469,0.076019753
Imnaha,Lostine River,1973,1066,1066,28.6189,98.8484,758.08,0.144,885.6913,0.335,0.830854878,0.026846998,0.09272833,0.711144465
Imnaha,Lostine River,1974,747,747,11.4036,65.92,51.552,0.124,128.9996,0.059,0.172690228,0.015265863,0.088246319,0.069012048
Imnaha,Lostine River,1975,211,211,0,82.7568,44.392,0.055,127.2038,0.115,0.602861611,0,0.392212322,0.210388626
Imnaha,Lostine River,1976,529,529,9.5472,71.2628,19.69,0.398,100.898,0.032,0.190733459,0.018047637,0.134712287,0.037221172
Imnaha,Lostine River,1977,172,172,8.2212,31.6085,142.484,0,182.3137,0.066,1.059963372,0.047797674,0.183770349,0.828395349
Imnaha,Lostine River,1978,824,824,3.6465,228.7306,235.84,0,468.2171,0.085,0.568224636,0.004425364,0.27758568,0.286213592
Imnaha,Lostine River,1979,144,144,26.3874,32.16,119.4896,0,178.037,0.091,1.236368056,0.183245833,0.223333333,0.829788889
Imnaha,Lostine River,1980,124,124,0,271.5104,107.7836,0,379.294,0.1,3.058822581,0,2.1896,0.869222581
Imnaha,Lostine River,1981,55,55,0,341.2836,82.4615,0,423.7451,0.068,7.704456364,0,6.205156364,1.4993
Imnaha,Lostine River,1982,398,398,17.9795,148.426,80.7576,0,247.1631,0.08,0.621012814,0.045174623,0.372929648,0.202908543
Imnaha,Lostine River,1983,268,268,4.1125,147.2424,262.944,0,414.2989,0.08,1.545891418,0.015345149,0.54941194,0.981134328
Imnaha,Lostine River,1984,391,391,0,89.056,15.6651,0,104.7211,0.135,0.2678289,0,0.227764706,0.040064194
Imnaha,Lostine River,1985,467,467,0,27.4151,13.462,0,40.8771,0.099,0.087531263,0,0.058704711,0.028826552
Imnaha,Lostine River,1986,306,235,3.9151,39.538,57.3561,0,100.8092,0.121,0.32944183,0.012794444,0.12920915,0.187438235
Imnaha,Lostine River,1987,336,228,0,15.6439,8.9688,0,24.6127,0.101,0.073252083,0,0.046559226,0.026692857
Imnaha,Lostine River,1988,645,352,0,28.0312,134.4,0,162.4312,0.079,0.251831318,0,0.043459225,0.208372093
Imnaha,Lostine River,1989,198,47,0,33.6,29.2176,0,62.8176,0.071,0.317260606,0,0.16969697,0.147563636
Imnaha,Lostine River,1990,88,53,0,18.7824,0,0,18.7824,0.095,0.213436364,0,0.213436364,0
Imnaha,Lostine River,1991,112,73,0,33.1039,3.458,0,36.5619,0.05,0.326445536,0,0.295570536,0.030875
Imnaha,Lostine River,1992,148,37,3.8961,69.0916,30.962,0,103.9497,0.05,0.702362838,0.026325,0.466835135,0.209202703
Imnaha,Lostine River,1993,342,168,3.458,88.913,111.94,0,204.311,0.072,0.597400585,0.010111111,0.259979532,0.327309942
Imnaha,Lostine River,1994,64,48,16.988,32.045,11.022,0,60.055,0.057,0.938359375,0.2654375,0.500703125,0.17221875
Imnaha,Lostine River,1995,37,37,1.015,51.018,23.936,0,75.969,0.042,2.053216216,0.027432432,1.378864865,0.646918919
Imnaha,Lostine River,1996,87,76,4.026,133.056,40.04,0,177.122,0.057,2.035885057,0.046275862,1.52937931,0.460229885
Imnaha,Lostine River,1997,145,137,19.008,311.948,40.108,0,371.064,0.206,2.559062069,0.131089655,2.151365517,0.276606897
Imnaha,Lostine River,1998,145,145,12.012,201.895,130.974,0,344.881,0.126,2.378489655,0.082841379,1.39237931,0.903268966
Imnaha,Lostine River,1999,76,66,28.997,105.989,17.955,0,152.941,0.094,2.012381579,0.381539474,1.394592105,0.23625
Imnaha,Lostine River,2000,225,176,26.037,116.964,23.049,0,166.05,0.108,0.738,0.11572,0.51984,0.10244
Imnaha,Lostine River,2001,493,364,36.081,69.966,16.065,0,122.112,0.103,0.247691684,0.073186613,0.141918864,0.032586207
Imnaha,Lostine River,2002,659,271,23.985,103.887,33,0,160.872,0.085,0.244115326,0.036396055,0.157643399,0.050075873
Imnaha,Lostine River,2003,590,263,33.048,65,36.977,0,135.025,0.226,0.228855932,0.056013559,0.110169492,0.062672881
Imnaha,Lostine River,2004,830,171,2,267.096,56.049,0,325.145,0.173,0.391740964,0.002409639,0.32180241,0.067528916
Imnaha,Lostine River,2005,507,117,54.927,224.91,36.08,0,315.917,0.165,0.623110454,0.108337278,0.443609467,0.071163708
Imnaha,Lostine River,2006,469,153,76.041,563.504,143.171,0,782.716,0.185,1.668904051,0.162134328,1.201501066,0.305268657
Imnaha,Lostine River,2007,342,100,55.76,374.143,53.76,0,483.663,0.121,1.414219298,0.163040936,1.09398538,0.157192982
Imnaha,Lostine River,2008,1516,359,273.686,542.72,70.089,0,886.495,0.106,0.584759235,0.180531662,0.357994723,0.04623285
Imnaha,Lostine River,2009,1055,357,42.88,162.009,42.944,0,247.833,0.091,0.234912796,0.04064455,0.153563033,0.040705213
Imnaha,Lostine River,2010,4142,656,150.902,869.616,32.078,0,1052.596,0,0.254127475,0.036432158,0.209950748,0.007744568
Imnaha,Lostine River,2011,5239,791,63.44,327.867,71.23,0,462.537,0,0.088287269,0.012109181,0.062581981,0.013596106
Imnaha,Lostine River,2012,1300,640,13.055,333.105,28.013,0,374.173,NA,0.287825385,0.010042308,0.256234615,0.021548462
Imnaha,Lostine River,2013,977,383,15.084,56.026,3.024,NA,74.134,0,0.075879222,0.015439099,0.057344933,0.003095189
Imnaha,Lostine River,2014,2252,976,24.961,168.966,NA,NA,193.927,NA,0.086113233,0.011083925,0.075029307,NA
Imnaha,Lostine River,2015,759,373,17.01,NA,NA,NA,NA,NA,NA,0.022411067,NA,NA
Imnaha,Lostine River,2016,911,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,Lostine River,2017,345,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,Lostine River,2018,657,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle Fork Salmon,Marsh Creek,1957,906,906,31.898,554.445,436.404,0,1022.747,0.62,1.128859823,0.035207506,0.611970199,0.481682119
Middle Fork Salmon,Marsh Creek,1958,682,682,30.118,436.404,604.032,0,1070.554,0.75,1.569727273,0.04416129,0.639888563,0.885677419
Middle Fork Salmon,Marsh Creek,1959,229,229,14.192,335.896,1247.22,0,1597.308,0.69,6.975144105,0.061973799,1.46679476,5.446375546
Middle Fork Salmon,Marsh Creek,1960,778,778,28.072,560.88,619.039,0,1207.991,0.71,1.552687661,0.036082262,0.72092545,0.795679949
Middle Fork Salmon,Marsh Creek,1961,1369,1369,36.9,376.258,584.521,0,997.679,0.58,0.728764792,0.026953981,0.27484149,0.426969321
Middle Fork Salmon,Marsh Creek,1962,887,887,56.754,457.681,1219.932,0,1734.367,0.69,1.955317926,0.063984216,0.515987599,1.37534611
Middle Fork Salmon,Marsh Creek,1963,968,968,14.798,360.396,599.222,0,974.416,0.71,1.006628099,0.01528719,0.372309917,0.619030992
Middle Fork Salmon,Marsh Creek,1964,1845,1845,111.672,599.222,367.03,0,1077.924,0.62,0.58424065,0.060526829,0.324781572,0.198932249
Middle Fork Salmon,Marsh Creek,1965,1051,1051,14.556,204.612,816.656,0,1035.824,0.64,0.985560419,0.013849667,0.194683159,0.777027593
Middle Fork Salmon,Marsh Creek,1966,1057,1057,6.358,370.344,442.255,0,818.957,0.49,0.774793756,0.006015137,0.350372753,0.418405866
Middle Fork Salmon,Marsh Creek,1967,1692,1692,0,255.85,564.34,0,820.19,0.58,0.484745863,0,0.151211584,0.333534279
Middle Fork Salmon,Marsh Creek,1968,1213,1213,32.895,234.668,1167.368,0,1434.931,0.49,1.182960429,0.027118714,0.193460841,0.962380874
Middle Fork Salmon,Marsh Creek,1969,578,578,12.992,171.196,323.824,0,508.012,0.47,0.878913495,0.022477509,0.296186851,0.560249135
Middle Fork Salmon,Marsh Creek,1970,1187,1187,10.784,223.176,431.475,0,665.435,0.49,0.560602359,0.009085088,0.188016849,0.363500421
Middle Fork Salmon,Marsh Creek,1971,731,731,0,88.387,81.125,0,169.512,0.39,0.231890561,0,0.120912449,0.110978112
Middle Fork Salmon,Marsh Creek,1972,812,812,3.138,41.125,77.52,0,121.783,0.55,0.149979064,0.003864532,0.050646552,0.09546798
Middle Fork Salmon,Marsh Creek,1973,1348,1348,2.75,177.225,629.888,0,809.863,0.61,0.600788576,0.002040059,0.131472552,0.467275964
Middle Fork Salmon,Marsh Creek,1974,547,547,0.255,73.112,100.894,0,174.261,0.41,0.318575868,0.000466179,0.133659963,0.184449726
Middle Fork Salmon,Marsh Creek,1975,523,523,0,18.056,14.927,0,32.983,0,0.06306501,0,0.034523901,0.028541109
Middle Fork Salmon,Marsh Creek,1976,125,125,3.05,7.567,61.5,0,72.117,0.01,0.576936,0.0244,0.060536,0.492
Middle Fork Salmon,Marsh Creek,1977,255,255,0.506,102.5,67.496,0,170.502,0.36,0.668635294,0.001984314,0.401960784,0.264690196
Middle Fork Salmon,Marsh Creek,1978,703,703,0,34.216,55.814,0,90.03,0.18,0.128065434,0,0.048671408,0.079394026
Middle Fork Salmon,Marsh Creek,1979,122,122,2.288,28.294,101.244,0,131.826,0.04,1.080540984,0.018754098,0.231918033,0.829868852
Middle Fork Salmon,Marsh Creek,1980,23,23,1.892,51.324,162.137,0,215.353,0.03,9.363173913,0.08226087,2.231478261,7.049434783
Middle Fork Salmon,Marsh Creek,1981,164,164,3.432,118.863,161.482,0,283.777,0.07,1.730347561,0.020926829,0.72477439,0.984646341
Middle Fork Salmon,Marsh Creek,1982,104,104,0,92.839,219.57,0,312.409,0.09,3.003932692,0,0.892682692,2.11125
